stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id,WGS84,Israel1993,yx,y,x,betweeness,log-betweeness,central
25249,38286,הנביאים/שלמה,רחוב: הנביאים 9 עיר: פתח תקווה רציף:  קומה:,32.078468,34.898544,0,,38286,POINT (34.898544 32.078468),POINT (190568.9263103805 665053.3073579242),[665053.3073579242 190568.9263103805],665053.3073579242,190568.9263103805,3.696886069653174E-7,-14.810604788451041,false
25250,38287,הנביאים/הושע,רחוב: הנביאים 55 עיר: פתח תקווה רציף:  קומה:,32.072602,34.89841,0,,38287,POINT (34.89841 32.072602),POINT (190554.42934306903 664402.8628500776),[664402.8628500776 190554.42934306903],664402.8628500776,190554.42934306903,2.907032900679179E-4,-8.143207432720393,false
25251,38288,כביש 40/שמואל הנגיד,רחוב: הנח''ל עיר: פתח תקווה רציף:  קומה:,32.099605,34.899729,0,,38288,POINT (34.899729 32.099605),POINT (190687.43070057532 667396.8762260212),[667396.8762260212 190687.43070057532],667396.8762260212,190687.43070057532,3.688591985603308E-4,-7.905095562459546,false
25253,38290,הנרייטה סולד/השופטים,רחוב: הנרייטה סולד 32 עיר: פתח תקווה רציף:  קומה:,32.076526,34.895533,0,,38290,POINT (34.895533 32.076526),POINT (190284.02864699438 664838.7692118363),[664838.7692118363 190284.02864699438],664838.7692118363,190284.02864699438,3.56106491181645E-4,-7.940280739310749,false
25254,38291,הנרייטה סולד/השופטים,רחוב: הנרייטה סולד 33 עיר: פתח תקווה רציף:  קומה:,32.076611,34.896007,0,,38291,POINT (34.896007 32.076611),POINT (190328.8088417863 664848.0667914613),[664848.0667914613 190328.8088417863],664848.0667914613,190328.8088417863,4.4755709151958386E-4,-7.711706449572136,false
25255,38292,הנשיאים/יטקובסקי אחים,רחוב: הנשיאים 20 עיר: פתח תקווה רציף:  קומה:,32.078011,34.880006,0,,38292,POINT (34.880006 32.078011),POINT (188818.52430472575 665007.744828261),[665007.744828261 188818.52430472575],665007.744828261,188818.52430472575,3.6012701333810803E-4,-7.929053773910557,false
25256,38293,הנשיאים / יטקובסקי אחים,רחוב: הנשיאים 25 עיר: פתח תקווה רציף:  קומה:,32.078179,34.880084,0,,38293,POINT (34.880084 32.078179),POINT (188825.94467030966 665026.3522119354),[665026.3522119354 188825.94467030966],665026.3522119354,188825.94467030966,1.5677053144030507E-4,-8.760727404953336,false
25257,38294,הנשיאים/הלוי,רחוב: הנשיאים 36 עיר: פתח תקווה רציף:  קומה:,32.076069,34.882342,0,,38294,POINT (34.882342 32.076069),POINT (189038.43387783907 664791.7353569531),[664791.7353569531 189038.43387783907],664791.7353569531,189038.43387783907,1.1935346692329086E-4,-9.033421157228554,false
25258,38295,הנשיאים/י''ד הבנים,רחוב: הנשיאים 53 עיר: פתח תקווה רציף:  קומה:,32.075872,34.882889,0,,38295,POINT (34.882889 32.075872),POINT (189090.0146623886 664769.7359355144),[664769.7359355144 189090.0146623886],664769.7359355144,189090.0146623886,2.2731044320679362E-5,-10.691778976558702,false
25260,38297,כיכר קובלנץ/העצמאות,רחוב: העצמאות 60 עיר: פתח תקווה רציף:  קומה:,32.074777,34.874669,0,,38297,POINT (34.874669 32.074777),POINT (188313.5368302576 664650.654455125),[664650.654455125 188313.5368302576],664650.654455125,188313.5368302576,2.33938405999936E-4,-8.360452699478119,false
25261,38298,חיים עוזר / וולפסון,רחוב: חיים עוזר 36 עיר: פתח תקווה רציף:  קומה:,32.08561,34.88763,0,,38298,POINT (34.88763 32.08561),POINT (189540.81687345493 665848.2590147639),[665848.2590147639 189540.81687345493],665848.2590147639,189540.81687345493,0.0010676343349840084,-6.842309980044341,true
25263,38300,בעל שם טוב/צבי הירש קלישר,רחוב: צבי הירש קלישר 12 עיר: פתח תקווה רציף:  קומה:,32.083335,34.891754,0,,38300,POINT (34.891754 32.083335),POINT (189929.41908267897 665594.8476176545),[665594.8476176545 189929.41908267897],665594.8476176545,189929.41908267897,3.4624905344364623E-4,-7.968352234203224,false
25264,38301,צומת גנים/הרב הרצוג,רחוב: הרב הרצוג 31 עיר: פתח תקווה רציף:  קומה:,32.096908,34.899947,0,,38301,POINT (34.899947 32.096908),POINT (190707.16347161552 667097.7468538389),[667097.7468538389 190707.16347161552],667097.7468538389,190707.16347161552,0.0073284052407092395,-4.9159973528241885,true
25266,38303,צומת סגולה/הירקונים,רחוב: הירקונים 45 עיר: פתח תקווה רציף:  קומה:,32.101597,34.89757,0,,38303,POINT (34.89757 32.101597),POINT (190484.26639924024 667618.3479860254),[667618.3479860254 190484.26639924024],667618.3479860254,190484.26639924024,0.0015244976179269046,-6.486090354064634,true
25273,38310,בי''ח שניידר/קפלן,רחוב: קפלן 13 עיר: פתח תקווה רציף:  קומה:,32.088723,34.868818,0,,38310,POINT (34.868818 32.088723),POINT (187765.9094911027 666198.8328888881),[666198.8328888881 187765.9094911027],666198.8328888881,187765.9094911027,7.879731764067438E-4,-7.146046508778737,false
25274,38311,קפלן/ארלוזורוב,רחוב: קפלן 25 עיר: פתח תקווה רציף:  קומה:,32.086123,34.868377,0,,38311,POINT (34.868377 32.086123),POINT (187723.3789313902 665910.6477940315),[665910.6477940315 187723.3789313902],665910.6477940315,187723.3789313902,0.002170621327619467,-6.132741826321341,true
25275,38312,חווה חקלאית/קפלן,רחוב: קפלן 39 עיר: פתח תקווה רציף:  קומה:,32.083908,34.867936,0,,38312,POINT (34.867936 32.083908),POINT (187680.979290869 665665.1557146023),[665665.1557146023 187680.979290869],665665.1557146023,187680.979290869,4.594907656062233E-4,-7.685391712983697,false
25276,38313,קפלן / הנרקיסים,רחוב: קפלן 40 עיר: פתח תקווה רציף:  קומה:,32.082906,34.867655,0,,38313,POINT (34.867655 32.082906),POINT (187654.103475964 665554.1265201016),[665554.1265201016 187654.103475964],665554.1265201016,187654.103475964,1.3369597449992842E-4,-8.919942182761938,false
25277,38314,קפלן/דגל ראובן,רחוב: קפלן 53 עיר: פתח תקווה רציף:  קומה:,32.081925,34.867615,0,,38314,POINT (34.867615 32.081925),POINT (187649.98734558123 665445.3550189678),[665445.3550189678 187649.98734558123],665445.3550189678,187649.98734558123,1.1614768386920281E-4,-9.060648039805887,false
25278,38315,בית חולים שניידר,רחוב: קפלן 12 עיר: פתח תקווה רציף:  קומה:,32.088538,34.868576,0,,38315,POINT (34.868576 32.088538),POINT (187742.9998986724 666178.3893142317),[666178.3893142317 187742.9998986724],666178.3893142317,187742.9998986724,3.751395711401366E-4,-7.8882124115322405,false
25279,38316,חווה חקלאית/קפלן,רחוב: קפלן 34 עיר: פתח תקווה רציף:  קומה:,32.08464,34.867941,0,,38316,POINT (34.867941 32.08464),POINT (187681.70461064356 665746.3258970389),[665746.3258970389 187681.70461064356],665746.3258970389,187681.70461064356,2.778225214862574E-4,-8.188528060065238,false
25280,38317,חנן לויתן/ברוריה בת תרדיון,רחוב: חנן לויתן עיר: פתח תקווה רציף:  קומה:,32.097637,34.876071,0,,38317,POINT (34.876071 32.097637),POINT (188453.62992427993 667185.2013690344),[667185.2013690344 188453.62992427993],667185.2013690344,188453.62992427993,4.784553871806129E-5,-9.9475326791442,false
25288,38325,רחובות / גדרה,רחוב: רחובות 2 עיר: פתח תקווה רציף:  קומה:,32.104018,34.875293,0,,38325,POINT (34.875293 32.104018),POINT (188382.35164057283 667893.0175639543),[667893.0175639543 188382.35164057283],667893.0175639543,188382.35164057283,3.8667698559994004E-5,-10.160505968985712,false
25289,38326,ראשון לציון/רחובות,רחוב: רחובות עיר: פתח תקווה רציף:  קומה:,32.103995,34.875988,0,,38326,POINT (34.875988 32.103995),POINT (188447.94348444688 667890.2669662782),[667890.2669662782 188447.94348444688],667890.2669662782,188447.94348444688,0.0,-Infinity,false
25290,38327,רמ''א/השדרה,רחוב: רמ''א 8 עיר: פתח תקווה רציף:  קומה:,32.087358,34.84962,0,,38327,POINT (34.84962 32.087358),POINT (185953.04850164818 666053.2698008781),[666053.2698008781 185953.04850164818],666053.2698008781,185953.04850164818,1.2004369230291498E-4,-9.027654778927175,false
25291,38328,מרכז מסחרי/שחם,רחוב: שחם 26 עיר: פתח תקווה רציף:  קומה:,32.087938,34.859176,0,,38328,POINT (34.859176 32.087938),POINT (186855.39014692456 666114.6577843678),[666114.6577843678 186855.39014692456],666114.6577843678,186855.39014692456,7.086661377864029E-4,-7.252126034034058,false
25292,38329,שחם/טובה ושמעון דרנגר,רחוב: שחם עיר: פתח תקווה רציף:  קומה:,32.084596,34.858648,0,,38329,POINT (34.858648 32.084596),POINT (186804.35619977885 665744.2220500828),[665744.2220500828 186804.35619977885],665744.2220500828,186804.35619977885,5.441433674354245E-4,-7.516297802749884,false
25297,38334,דרך זבולון המר/דרך שלמה שמלצר,רחוב: דרך זבולון המר עיר: פתח תקווה רציף:  קומה:,32.103301,34.869022,0,,38334,POINT (34.869022 32.103301),POINT (187790.19737426718 667815.3337899027),[667815.3337899027 187790.19737426718],667815.3337899027,187790.19737426718,3.247518987394948E-4,-8.032449055657771,false
25298,38335,אבשלום גיסין/דרך הרב משה מלכה,רחוב: אבשלום גיסין עיר: פתח תקווה רציף:  קומה:,32.099258,34.871846,0,,38335,POINT (34.871846 32.099258),POINT (188055.36772142997 667366.1774348316),[667366.1774348316 188055.36772142997],667366.1774348316,188055.36772142997,1.7376099518676488E-4,-8.657829793871127,false
25326,38426,מרכז אקדמי פרס/גד פיינשטיין,רחוב: דרך גד פיינשטיין עיר: רחובות רציף:  קומה:,31.900257,34.790555,0,,38426,POINT (34.790555 31.900257),POINT (180297.57642260296 645325.6837226418),[645325.6837226418 180297.57642260296],645325.6837226418,180297.57642260296,3.164684749009701E-4,-8.05828692670917,false
25327,38427,מרכז אקדמי פרס,רחוב: דרך גד פיינשטיין עיר: רחובות רציף:  קומה:,31.900233,34.790329,0,,38427,POINT (34.790329 31.900233),POINT (180276.1872577741 645323.104071074),[645323.104071074 180276.1872577741],645323.104071074,180276.1872577741,6.101020910921444E-4,-7.401884252354311,false
25328,38428,ת. רכבת ראשונים,רחוב: יציאה לכביש 431 עיר: ראשון לציון רציף:  קומה:,31.950976,34.801211,0,,38428,POINT (34.801211 31.950976),POINT (181326.54043330153 650946.0049694204),[650946.0049694204 181326.54043330153],650946.0049694204,181326.54043330153,0.010412452274761425,-4.564752854955966,true
25332,38432,נסיה/התעשיין,רחוב: נסיה עיר: ראשון לציון רציף:  קומה:,31.98561,34.815841,0,,38432,POINT (34.815841 31.98561),POINT (182723.53234370338 654781.4581862086),[654781.4581862086 182723.53234370338],654781.4581862086,182723.53234370338,1.7205973245692322E-5,-10.97025395270691,false
25333,38433,בנימין שמוטקין/טוליפמן,רחוב: בנימין שמוטקין 45 עיר: ראשון לציון רציף:  קומה:,31.982442,34.814295,0,,38433,POINT (34.814295 31.982442),POINT (182576.15287932346 654430.6886100133),[654430.6886100133 182576.15287932346],654430.6886100133,182576.15287932346,4.264028859055292E-7,-14.667881196046551,false
25335,38435,שמוטקין/פנחס בן דוד,רחוב: בנימין שמוטקין 29 עיר: ראשון לציון רציף:  קומה:,31.979307,34.81265,0,,38435,POINT (34.81265 31.979307),POINT (182419.4196137496 654083.6144566457),[654083.6144566457 182419.4196137496],654083.6144566457,182419.4196137496,4.775267920983288E-4,-7.646890290511099,false
25336,38436,שמוטקין/פריימן,רחוב: בנימין שמוטקין 30 עיר: ראשון לציון רציף:  קומה:,31.977057,34.811926,0,,38436,POINT (34.811926 31.977057),POINT (182350.08443738575 653834.3629970972),[653834.3629970972 182350.08443738575],653834.3629970972,182350.08443738575,2.417309690861063E-5,-10.630270241187496,false
25337,38437,שמוטקין/טוליפמן,רחוב: בנימין שמוטקין 40 עיר: ראשון לציון רציף:  קומה:,31.98053,34.81354,0,,38437,POINT (34.81354 31.98053),POINT (182504.0292317868 654218.9269982266),[654218.9269982266 182504.0292317868],654218.9269982266,182504.0292317868,2.3114931437201212E-5,-10.675031766688933,false
25338,38438,ספורטק/דרך לוי אשכול,רחוב: דרך לוי אשכול 26 עיר: קרית אונו רציף:  קומה:,32.066946,34.860276,0,,38438,POINT (34.860276 32.066946),POINT (186951.80778266452 663786.5196040825),[663786.5196040825 186951.80778266452],663786.5196040825,186951.80778266452,0.007487565787840393,-4.89451152922319,true
25349,38449,גרינשפן/אסירי ציון,רחוב: גרינשפן 6 עיר: פתח תקווה רציף:  קומה:,32.095815,34.87363,0,,38449,POINT (34.87363 32.095815),POINT (188222.59295909354 666983.8634700404),[666983.8634700404 188222.59295909354],666983.8634700404,188222.59295909354,0.0,-Infinity,false
25350,38450,ספורטן/גרינשפן,רחוב: גרינשפן 3 עיר: פתח תקווה רציף:  קומה:,32.095799,34.872483,0,,38450,POINT (34.872483 32.095799),POINT (188114.31484311115 666982.4220340785),[666982.4220340785 188114.31484311115],666982.4220340785,188114.31484311115,1.7066377267881168E-4,-8.675815178696734,false
25351,38451,מתנ''ס נווה גן/גרינשפן,רחוב: גרינשפן 2 עיר: פתח תקווה רציף:  קומה:,32.096018,34.875601,0,,38451,POINT (34.875601 32.096018),POINT (188408.7168828207 667005.8050117221),[667005.8050117221 188408.7168828207],667005.8050117221,188408.7168828207,2.650549515144569E-4,-8.23557338926954,false
25352,38452,ת. רכבת הקוממיות,רחוב: משה דיין עיר: בת ים רציף:  קומה:,32.001476,34.75953,0,,38452,POINT (34.75953 32.001476),POINT (177408.8221024273 656561.3367037151),[656561.3367037151 177408.8221024273],656561.3367037151,177408.8221024273,0.0,-Infinity,false
25353,38453,תחנת רכבת קוממיות,רחוב: משה דיין עיר: חולון רציף:  קומה:,32.001109,34.760742,0,,38453,POINT (34.760742 32.001109),POINT (177523.18158306717 656520.1695606903),[656520.1695606903 177523.18158306717],656520.1695606903,177523.18158306717,0.0016585559690046857,-6.4018079533846315,true
25354,38454,הקוממיות/הנביאים,רחוב: הקוממיות עיר: בת ים רציף:  קומה:,32.007701,34.740804,0,,38454,POINT (34.740804 32.007701),POINT (175642.29048251314 657259.060655011),[657259.060655011 175642.29048251314],657259.060655011,175642.29048251314,3.611275998939465E-4,-7.9262791997743784,false
25355,38455,הקוממיות/הנביאים,רחוב: הקוממיות עיר: בת ים רציף:  קומה:,32.007749,34.740355,0,,38455,POINT (34.740355 32.007749),POINT (175599.88842442795 657264.5654401367),[657264.5654401367 175599.88842442795],657264.5654401367,175599.88842442795,1.6957906354361955E-5,-10.98477638130776,false
25356,38456,אמפי בת ים/שדרות העצמאות,רחוב: שדרות העצמאות 2 עיר: בת ים רציף:  קומה:,32.021873,34.739813,0,,38456,POINT (34.739813 32.021873),POINT (175555.41055869515 658830.9928840717),[658830.9928840717 175555.41055869515],658830.9928840717,175555.41055869515,8.989093555667265E-5,-9.316913449638347,false
25357,38457,אמפי בת ים/שדרות העצמאות,רחוב: שדרות העצמאות 3 עיר: בת ים רציף:  קומה:,32.022678,34.740397,0,,38457,POINT (34.740397 32.022678),POINT (175610.96622578485 658920.0221406722),[658920.0221406722 175610.96622578485],658920.0221406722,175610.96622578485,2.126478659279521E-5,-10.758458064917066,false
25358,38458,רוטשילד/שדרות העצמאות,רחוב: רוטשילד 31 עיר: בת ים רציף:  קומה:,32.027189,34.74744,0,,38458,POINT (34.74744 32.027189),POINT (176278.44987378817 659417.4102604744),[659417.4102604744 176278.44987378817],659417.4102604744,176278.44987378817,6.449038238628671E-4,-7.346409362576675,false
25360,38460,שדרות הציונות/אלימלך צמיר,רחוב: שדרות הציונות עיר: ראשון לציון רציף:  קומה:,31.981735,34.806363,0,,38460,POINT (34.806363 31.981735),POINT (181826.18656778542 654355.0220632101),[654355.0220632101 181826.18656778542],654355.0220632101,181826.18656778542,4.567383340093447E-4,-7.69139990433646,false
25362,38462,ת. רכבת וולפסון,רחוב: הלוחמים עיר: חולון רציף:  קומה:,32.035598,34.759942,0,,38462,POINT (34.759942 32.035598),POINT (177463.31988812293 660344.9555643304),[660344.9555643304 177463.31988812293],660344.9555643304,177463.31988812293,9.577387598449715E-4,-6.950935510453457,false
25366,38466,דרך יצחק רבין/טובה ושמשון דרנגר,רחוב: דרך יצחק רבין עיר: פתח תקווה רציף:  קומה:,32.083298,34.860256,0,,38466,POINT (34.860256 32.083298),POINT (186955.70486176692 665599.8008443094),[665599.8008443094 186955.70486176692],665599.8008443094,186955.70486176692,5.86716515000189E-4,-7.440968793459504,false
25367,38467,דרך יצחק רבין/העצמאות,רחוב: דרך יצחק רבין עיר: פתח תקווה רציף:  קומה:,32.073212,34.859654,0,,38467,POINT (34.859654 32.073212),POINT (186895.29531317443 664481.5440678288),[664481.5440678288 186895.29531317443],664481.5440678288,186895.29531317443,0.0014492382031687143,-6.536717237733598,true
25368,38468,בריכת נווה עוז/דרך יצחק רבין,רחוב: דרך יצחק רבין עיר: פתח תקווה רציף:  קומה:,32.087122,34.861254,0,,38468,POINT (34.861254 32.087122),POINT (187051.27480164447 666023.5450506693),[666023.5450506693 187051.27480164447],666023.5450506693,187051.27480164447,0.004103770972381419,-5.495848978620825,true
25369,38469,דרך יצחק רבין/אבי אורן,רחוב: דרך יצחק רבין עיר: פתח תקווה רציף:  קומה:,32.082775,34.860503,0,,38469,POINT (34.860503 32.082775),POINT (186978.83900691383 665541.7308464206),[665541.7308464206 186978.83900691383],665541.7308464206,186978.83900691383,0.006786787870538271,-4.992777517010756,true
25372,38472,נחמיה/דבורה הנביאה,רחוב: נחמיה 47 עיר: ראשון לציון רציף:  קומה:,31.949635,34.817988,0,,38472,POINT (34.817988 31.949635),POINT (182912.19653105357 650791.5182548155),[650791.5182548155 182912.19653105357],650791.5182548155,182912.19653105357,3.0478001798675673E-6,-12.701090480075111,false
25376,38476,מגדיאל/פדויים,רחוב: דרך מגדיאל 37 עיר: הוד השרון רציף:  קומה:,32.157851,34.899776,0,,38476,POINT (34.899776 32.157851),POINT (190710.1370462858 673855.8130640294),[673855.8130640294 190710.1370462858],673855.8130640294,190710.1370462858,4.09939616973885E-4,-7.799500684785499,false
25395,38495,חנה ומיכאל לוין/ירושלים,רחוב: חנה ומיכאל לוין עיר: ראשון לציון רציף:  קומה:,31.962976,34.822068,0,,38495,POINT (34.822068 31.962976),POINT (183303.17328961598 652269.5085941071),[652269.5085941071 183303.17328961598],652269.5085941071,183303.17328961598,9.098236629283447E-5,-9.304844847226432,false
25396,38496,וייצמן/קפלן,רחוב: וייצמן 27 עיר: אזור רציף:  קומה:,32.020302,34.810256,0,,38496,POINT (34.810256 32.020302),POINT (182209.72400172957 658630.334351982),[658630.334351982 182209.72400172957],658630.334351982,182209.72400172957,3.5145178714948835E-5,-10.256023112274677,false
25397,38497,וייצמן/קפלן,רחוב: וייצמן 28 עיר: אזור רציף:  קומה:,32.020204,34.810231,0,,38497,POINT (34.810231 32.020204),POINT (182207.32249381708 658619.4758049067),[658619.4758049067 182207.32249381708],658619.4758049067,182207.32249381708,4.8940963674901246E-5,-9.924895809197531,false
25398,38498,אזור/מר. שפינוזה,רחוב: שפינוזה 2 עיר: אזור רציף:  קומה:,32.023651,34.803576,0,,38498,POINT (34.803576 32.023651),POINT (181580.013886208 659004.025358367),[659004.025358367 181580.013886208],659004.025358367,181580.013886208,2.1271063258572102E-4,-8.455577848358104,false
25405,38507,משה דיין/אברהם בר,רחוב: שדרות משה דיין 7 עיר: ראשון לציון רציף:  קומה:,31.981765,34.772339,0,,38507,POINT (34.772339 31.981765),POINT (178610.45844290656 654370.6903117242),[654370.6903117242 178610.45844290656],654370.6903117242,178610.45844290656,1.974259955037426E-4,-8.530146750153213,false
29309,20001,ת. רכבת תל אביב- סבידור/רציפים A,רחוב:   עיר: תל אביב יפו רציף:  קומה:,32.083157,34.796089,1,,20001,POINT (34.796089 32.083157),POINT (180897.67401886935 665605.3006324347),[665605.3006324347 180897.67401886935],665605.3006324347,180897.67401886935,0.0,-Infinity,false
29310,20004,המסגר/יד חרוצים,רחוב: המסגר 14 עיר: תל אביב יפו רציף:  קומה:,32.061291,34.784847,0,,20004,POINT (34.784847 32.061291),POINT (179826.88864916045 663184.642944643),[663184.642944643 179826.88864916045],663184.642944643,179826.88864916045,0.003847950510523693,-5.560214607351898,true
29311,20010,זיסמן/דרך בגין,רחוב: זיסמן שלום 1 עיר: רמת גן רציף:  קומה:,32.084015,34.800294,0,,20010,POINT (34.800294 32.084015),POINT (181295.02354700517 665698.9493811505),[665698.9493811505 181295.02354700517],665698.9493811505,181295.02354700517,6.652159915399472E-5,-9.617983863730151,false
29318,20021,דרך קיבוץ גלויות/חיל השריון,רחוב: דרך קיבוץ גלויות 149 עיר: תל אביב יפו רציף:  קומה:,32.04722,34.782616,0,,20021,POINT (34.782616 32.04722),POINT (179610.11235890994 661625.1283175966),[661625.1283175966 179610.11235890994],661625.1283175966,179610.11235890994,0.003241401577733704,-5.731749456995848,true
29319,20022,בית החלמה שלווה/ישראל שפירא,רחוב: ישראל שפירא 2 עיר: גבעתיים רציף:  קומה:,32.064581,34.806909,0,,20022,POINT (34.806909 32.064581),POINT (181911.5965603528 663541.584248289),[663541.584248289 181911.5965603528],663541.584248289,181911.5965603528,4.918737256367203E-5,-9.919873622617514,false
29320,20023,ביה''ס חסן ערפה/אבן סינא,רחוב: אבן סינא 25 עיר: תל אביב יפו רציף:  קומה:,32.046829,34.749594,0,,20023,POINT (34.749594 32.046829),POINT (176491.10590509433 661594.4331952573),[661594.4331952573 176491.10590509433],661594.4331952573,176491.10590509433,2.416239985280594E-5,-10.630712858174848,false
29322,20026,המסגר/בן אביגדור,רחוב: המסגר 62 עיר: תל אביב יפו רציף:  קומה:,32.067195,34.787034,0,,20026,POINT (34.787034 32.067195),POINT (180035.94453982307 663838.5386313272),[663838.5386313272 180035.94453982307],663838.5386313272,180035.94453982307,9.596336067593942E-4,-6.948959005978595,false
29323,20027,ת.רק''ל ארליך,רחוב: ד''ר ארליך 35 עיר: תל אביב יפו רציף:  קומה:,32.04589,34.756904,0,,20027,POINT (34.756904 32.04589),POINT (177181.0841856476 661487.4219147387),[661487.4219147387 177181.0841856476],661487.4219147387,177181.0841856476,5.071902989381228E-4,-7.58662428172346,false
29324,20028,קדם/מנדס פראנס,רחוב: קדם 86 עיר: תל אביב יפו רציף:  קומה:,32.042831,34.747448,0,,20028,POINT (34.747448 32.042831),POINT (176286.54538057727 661151.9498608446),[661151.9498608446 176286.54538057727],661151.9498608446,176286.54538057727,7.077421930427592E-5,-9.556015757697924,false
29325,20029,זיסמן/דרך בגין,רחוב: זיסמן שלום 6 עיר: רמת גן רציף:  קומה:,32.084093,34.800513,0,,20029,POINT (34.800513 32.084093),POINT (181315.73148151243 665707.5213903454),[665707.5213903454 181315.73148151243],665707.5213903454,181315.73148151243,2.5303722907288255E-5,-10.58455902257067,false
29327,20033,מצולות ים/ישראל שפירא,רחוב: מצולות ים 46 עיר: גבעתיים רציף:  קומה:,32.062645,34.808556,0,,20033,POINT (34.808556 32.062645),POINT (182066.3331721343 663326.3290446114),[663326.3290446114 182066.3331721343],663326.3290446114,182066.3331721343,1.1914166037535663E-4,-9.035197349522445,false
29328,20034,בית אבות משען/מצולות ים,רחוב: מצולות ים 22 עיר: גבעתיים רציף:  קומה:,32.06284,34.806138,0,,20034,POINT (34.806138 32.06284),POINT (181838.07935164767 663348.792855852),[663348.792855852 181838.07935164767],663348.792855852,181838.07935164767,1.4403452219427952E-7,-15.75321282864257,false
29331,20041,התומר/הרב הרצוג,רחוב: התומר 33 עיר: רמת השרון רציף:  קומה:,32.13298,34.847002,0,,20041,POINT (34.847002 32.13298),POINT (185722.67545443715 671113.1461028298),[671113.1461028298 185722.67545443715],671113.1461028298,185722.67545443715,1.4968921084338827E-6,-13.412119526978538,false
29332,20042,יהודה מרגוזה/יפת,רחוב: יהודה מרגוזה 50 עיר: תל אביב יפו רציף:  קומה:,32.050722,34.752075,0,,20042,POINT (34.752075 32.050722),POINT (176727.23867617088 662025.1446040347),[662025.1446040347 176727.23867617088],662025.1446040347,176727.23867617088,1.371942019228661E-4,-8.894113103602889,false
29333,20043,באסולה/פתחיה מרגנשבורג,רחוב: באסולה 13 עיר: תל אביב יפו רציף:  קומה:,32.114421,34.830446,0,,20043,POINT (34.830446 32.114421),POINT (184153.33471581747 669060.422477401),[669060.422477401 184153.33471581747],669060.422477401,184153.33471581747,2.3324937970272723E-4,-8.363402377607015,false
29335,20046,ת.רק''ל ארליך,רחוב: ד''ר ארליך 16 עיר: תל אביב יפו רציף:  קומה:,32.045779,34.756969,0,,20046,POINT (34.756969 32.045779),POINT (177187.17230731552 661475.087654525),[661475.087654525 177187.17230731552],661475.087654525,177187.17230731552,5.478362342450256E-4,-7.509534158297178,false
29336,20047,דרך נמיר/אינשטיין,רחוב: דרך נמיר 173 עיר: תל אביב יפו רציף:  קומה:,32.111697,34.792204,0,,20047,POINT (34.792204 32.111697),POINT (180542.99374959586 668771.5219688646),[668771.5219688646 180542.99374959586],668771.5219688646,180542.99374959586,0.0033470987153138517,-5.6996613635177695,true
29337,20048,ד''ר ארליך/יפת,רחוב: ד''ר ארליך 5 עיר: תל אביב יפו רציף:  קומה:,32.046642,34.753423,0,,20048,POINT (34.753423 32.046642),POINT (176852.65810527076 661572.1795280643),[661572.1795280643 176852.65810527076],661572.1795280643,176852.65810527076,1.1172901792933903E-4,-9.099434101121103,false
29339,20050,סמינר הקיבוצים/דרך נמיר,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.103962,34.792661,0,,20050,POINT (34.792661 32.103962),POINT (180582.84844979178 667913.6146514285),[667913.6146514285 180582.84844979178],667913.6146514285,180582.84844979178,0.004768314114285432,-5.3457624717151,true
29340,20051,דרך נמיר/אינשטיין,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.113247,34.792778,0,,20051,POINT (34.792778 32.113247),POINT (180597.82471428846 668943.1961593768),[668943.1961593768 180597.82471428846],668943.1961593768,180597.82471428846,0.004842206662881263,-5.330384740071585,true
29341,20052,ביה''ס חסן ערפה/קדם,רחוב: קדם 42 עיר: תל אביב יפו רציף:  קומה:,32.046462,34.748874,0,,20052,POINT (34.748874 32.046462),POINT (176422.93208994422 661554.023183974),[661554.023183974 176422.93208994422],661554.023183974,176422.93208994422,2.4365002658514523E-5,-10.622362772556784,false
29342,20055,מחלף גבעת שמואל/מבצע קדש,רחוב: מבצע קדש 6 עיר: גבעת שמואל רציף:  קומה:,32.075497,34.844626,0,,20055,POINT (34.844626 32.075497),POINT (185477.20103776507 664739.5620324666),[664739.5620324666 185477.20103776507],664739.5620324666,185477.20103776507,0.009506144360690947,-4.6558169146347534,true
29343,20056,עזרא/הרב כהנמן,רחוב: עזרא 12 עיר: בני ברק רציף:  קומה:,32.080835,34.839805,0,,20056,POINT (34.839805 32.080835),POINT (185024.01575525597 665333.0228286284),[665333.0228286284 185024.01575525597],665333.0228286284,185024.01575525597,5.560146997701189E-4,-7.494715825627716,false
29344,20057,עזרא/נחמיה,רחוב: עזרא 30 עיר: בני ברק רציף:  קומה:,32.079563,34.838402,0,,20057,POINT (34.838402 32.079563),POINT (184891.0771159977 665192.4190178099),[665192.4190178099 184891.0771159977],665192.4190178099,184891.0771159977,1.4768488331347985E-4,-8.82042972089917,false
29345,20058,עזרא/דבורה הנביאה,רחוב: עזרא 54 עיר: בני ברק רציף:  קומה:,32.077107,34.836575,0,,20058,POINT (34.836575 32.077107),POINT (184717.65527319763 664920.6592857713),[664920.6592857713 184717.65527319763],664920.6592857713,184717.65527319763,1.812757735404482E-4,-8.615491075494935,false
